user_id,user_name,gender,age,income,location,occupation,scheme_name,age_range
191854,Kavya785,Female,47,96378,Lucknow,Blacksmith,PM Matritva Vandana Yojana,46-55
347966,Vivaan360,Female,48,66685,Delhi,Electrician,PM Awas Yojana (Urban),46-55
211277,Aarav899,Female,24,86650,Patna,Housewife,Pradhan Mantri Jan Dhan Yojana (PMJDY),18-25
318807,Harish457,Male,28,98711,Delhi,Lawyer,Pradhan Mantri Fasal Bima Yojana,26-35
284807,Diya519,Female,40,17722,Jaipur,Businessman,PM SVANidhi,36-45
432586,Vivaan396,Female,24,67916,Delhi,Farmer,PM Kisan Samman Nidhi,18-25
536494,Vivaan930,Male,49,77959,Hyderabad,Postman,National Means-cum-Merit Scholarship Scheme,46-55
767595,Lakshmi813,Female,29,66651,Ranchi,Lawyer,Jal Jeevan Mission,26-35
486889,Ishita779,Female,47,22113,Ahmedabad,Tailor,PM Kisan Samman Nidhi,46-55
347137,Sanjay127,Female,60,76546,Kolkata,Teacher,Pradhan Mantri Fasal Bima Yojana,56-65
726816,Ritika539,Female,42,60055,Ranchi,Farmer,National Electric Mobility Mission Plan (NEMMP),36-45
895539,Arjun919,Female,57,95071,Patna,Driver,Ayushman Bharat Yojana,56-65
816237,Rajesh893,Female,29,21777,Chandigarh,Electrician,Stand Up India Scheme,26-35
500911,Ritika778,Female,44,37181,Lucknow,Doctor,National Rural Livelihood Mission (NRLM),36-45
294937,Lakshmi712,Female,39,43839,Delhi,Blacksmith,PM Poshan Shakti Nirman Abhiyaan,36-45
645140,Diya939,Male,58,31679,Patna,Blacksmith,Agnipath Scheme,56-65
112745,Lakshmi155,Male,32,97714,Lucknow,Farmer,National Rural Livelihood Mission (NRLM),26-35
171118,Arjun536,Male,48,55760,Mumbai,Farmer,PM Kisan Samman Nidhi,46-55
964312,Ananya676,Female,62,96199,Bhopal,Businessman,Pradhan Mantri Fasal Bima Yojana,56-65
628708,Vivaan872,Female,35,73409,Kolkata,Carpenter,PM SVANidhi,26-35
442075,Harish225,Male,19,46637,Chennai,Doctor,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),18-25
237133,Vivaan636,Female,44,42559,Guwahati,Lawyer,PM eVIDYA,36-45
871624,Ananya643,Male,25,33915,Mumbai,Electrician,Pradhan Mantri Gramin Awas Yojana (PMAY-G),18-25
889503,Sunita326,Female,42,35679,Mumbai,Student,National Rural Livelihoods Mission (NRLM),36-45
723315,Ritika336,Male,63,32740,Thiruvananthapuram,Blacksmith,PM eVIDYA,56-65
381677,Ishita141,Female,29,95871,Bhopal,Merchant,Sarva Shiksha Abhiyan (SSA),26-35
304108,Vivaan655,Female,65,56165,Thiruvananthapuram,Student,PM SVANidhi,56-65
440398,Ishita426,Female,48,67903,Kolkata,Businessman,Samagra Shiksha,46-55
723343,Priya761,Male,56,56362,Hyderabad,Teacher,PM SVANidhi,56-65
460354,Ritika673,Female,28,40051,Guwahati,Carpenter,Digital India,26-35
131027,Priya482,Female,22,83682,Chandigarh,Merchant,Saubhagya Yojana,18-25
583563,Ritika630,Male,58,86010,Patna,Lawyer,Pradhan Mantri Gramin Awas Yojana (PMAY-G),56-65
626829,Kavya268,Female,48,56029,Bangalore,Carpenter,Pradhan Mantri Fasal Bima Yojana,46-55
680963,Diya958,Male,40,17479,Lucknow,Businessman,Pradhan Mantri Krishi Sinchayee Yojana,36-45
727324,Sanjay122,Female,61,70857,Guwahati,Businessman,Pradhan Mantri Fasal Bima Yojana,56-65
236498,Lakshmi210,Female,23,59346,Thiruvananthapuram,Teacher,Sarva Shiksha Abhiyan (SSA),18-25
112023,Ananya857,Female,56,24351,Jaipur,Blacksmith,National Means-cum-Merit Scholarship Scheme,56-65
372938,Sunita266,Female,33,63191,Bhopal,Lawyer,PM eVIDYA,26-35
178186,Rohan508,Male,26,80214,Kolkata,Farmer,PM Awas Yojana (Urban),26-35
149203,Sanjay794,Female,65,84905,Ranchi,Businessman,PM eVIDYA,56-65
369574,Kavya255,Female,65,41682,Hyderabad,Postman,PM Ujjwala Yojana,56-65
429987,Priya557,Female,33,66094,Hyderabad,Farmer,Beti Bachao Beti Padhao,26-35
273260,Diya364,Female,27,58684,Bangalore,Teacher,National Rural Livelihoods Mission (NRLM),26-35
117089,Harish884,Male,24,71691,Ranchi,Driver,National Rural Livelihoods Mission (NRLM),18-25
614019,Lakshmi637,Female,65,16564,Kolkata,Student,Atal Mission for Rejuvenation and Urban Transformation (AMRUT),56-65
592784,Aarav528,Male,18,73767,Chandigarh,Postman,National Rural Drinking Water Programme (NRDWP),18-25
169286,Rajesh276,Male,36,79842,Bhopal,Teacher,Atal Mission for Rejuvenation and Urban Transformation (AMRUT),36-45
210315,Ishita413,Female,62,83447,Chandigarh,Teacher,Pradhan Mantri Jan Dhan Yojana (PMJDY),56-65
734409,Lakshmi863,Female,51,33885,Chandigarh,Teacher,National Food Security Act (NFSA),46-55
877591,Arjun738,Male,58,85358,Ahmedabad,Electrician,PM Kisan Samman Nidhi,56-65
289717,Sunita578,Female,46,88895,Pune,Student,National Skill Development Mission (NSDM),46-55
717390,Lakshmi801,Male,26,78158,Bhopal,Electrician,Atmanirbhar Bharat Abhiyan,26-35
732938,Diya655,Female,61,83757,Lucknow,Software Engineer,National Rural Livelihoods Mission (NRLM),56-65
388668,Sanjay202,Female,52,65055,Lucknow,Postman,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),46-55
234700,Sanjay383,Female,58,67637,Chandigarh,Lawyer,Atal Innovation Mission,56-65
968945,Priya615,Male,30,51008,Ranchi,Tailor,Samagra Shiksha,26-35
923904,Arjun437,Female,23,17401,Bhopal,Doctor,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),18-25
236998,Priya811,Male,48,85731,Guwahati,Student,PM Annadata Aay Sanrakshan Abhiyan,46-55
847399,Harish705,Male,57,29496,Mumbai,Student,PM Poshan Shakti Nirman Abhiyaan,56-65
679617,Ananya232,Female,48,64614,Mumbai,Lawyer,National Means-cum-Merit Scholarship Scheme,46-55
681913,Rajesh560,Male,19,90130,Hyderabad,Tailor,PM eVIDYA,18-25
954184,Aarav815,Female,27,64302,Bangalore,Housewife,PM Poshan Shakti Nirman Abhiyaan,26-35
941821,Vivaan371,Female,60,98913,Pune,Student,Digital India Programme,56-65
636142,Sunita521,Female,49,55949,Ranchi,Tailor,National Skill Development Mission (NSDM),46-55
785081,Harish693,Female,52,20043,Ahmedabad,Merchant,Ayushman Bharat Yojana,46-55
621029,Sunita890,Female,60,37921,Chandigarh,Blacksmith,Atal Mission for Rejuvenation and Urban Transformation (AMRUT),56-65
894154,Rohan758,Male,56,44901,Ranchi,Merchant,PM Poshan Shakti Nirman Abhiyaan,56-65
469906,Sanjay334,Female,60,92973,Pune,Tailor,Stand Up India Scheme,56-65
723598,Kavya701,Female,19,21526,Bhopal,Businessman,PM Shram Yogi Mandhan,18-25
458008,Ishita211,Male,51,22521,Kolkata,Postman,National Means-cum-Merit Scholarship Scheme,46-55
860940,Harish253,Male,43,28171,Lucknow,Tailor,Agnipath Scheme,36-45
808445,Rohan221,Female,64,71840,Thiruvananthapuram,Businessman,Atmanirbhar Bharat Abhiyan,56-65
373243,Priya401,Male,41,70435,Patna,Driver,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),36-45
642317,Vivaan118,Female,40,31071,Jaipur,Lawyer,Pradhan Mantri Awas Yojana (PMAY),36-45
245216,Priya112,Male,36,28534,Chandigarh,Housewife,National Means-cum-Merit Scholarship Scheme,36-45
678714,Aarav470,Female,61,28629,Hyderabad,Vegetable Seller,Jal Jeevan Mission,56-65
622861,Lakshmi709,Female,30,91520,Thiruvananthapuram,Carpenter,Ayushman Bharat Yojana,26-35
352785,Aarav733,Male,31,11168,Patna,Farmer,PM Swamitva Yojana,26-35
633524,Aditya488,Female,35,26935,Lucknow,Software Engineer,PM Poshan Shakti Nirman Abhiyaan,26-35
428492,Aditya430,Female,40,18880,Bhopal,Electrician,National Health Mission (NHM),36-45
600697,Sunita984,Female,22,31484,Pune,Software Engineer,National Food Security Act (NFSA),18-25
105788,Ananya107,Female,37,11096,Kolkata,Businessman,Samagra Shiksha,36-45
952801,Aarav669,Male,63,61201,Thiruvananthapuram,Carpenter,PM Awas Yojana (Urban),56-65
981178,Rajesh698,Female,53,58738,Chandigarh,Teacher,Ayushman Bharat Yojana,46-55
372108,Arjun562,Male,38,19394,Delhi,Vegetable Seller,National Rural Livelihood Mission (NRLM),36-45
166831,Ritika221,Female,54,74160,Delhi,Postman,PM Ujjwala Yojana,46-55
734583,Vivaan558,Female,52,72659,Ahmedabad,Doctor,Krishonnati Yojana,46-55
185503,Ishita387,Female,53,69592,Chandigarh,Software Engineer,National Skill Development Mission (NSDM),46-55
679745,Harish386,Female,20,39785,Mumbai,Postman,Strengthening Teaching-Learning and Results for States,18-25
148868,Ananya561,Female,39,22271,Guwahati,Vegetable Seller,PM Jan Vikas Karyakaram,36-45
628138,Ritika117,Female,21,84398,Ahmedabad,Businessman,PM Jan Vikas Karyakaram,18-25
695648,Kavya307,Female,20,89081,Delhi,Housewife,Sarva Shiksha Abhiyan (SSA),18-25
572115,Aditya609,Male,28,79163,Jaipur,Software Engineer,National Electric Mobility Mission Plan (NEMMP),26-35
856979,Sanjay999,Female,36,55441,Patna,Lawyer,Jal Jeevan Mission,36-45
832125,Ananya715,Male,27,20540,Ahmedabad,Doctor,Sarva Shiksha Abhiyan (SSA),26-35
125503,Diya600,Male,43,93894,Mumbai,Teacher,Digital India,36-45
749475,Arjun636,Female,42,34169,Delhi,Tailor,PM Awas Yojana (Urban),36-45
948130,Ritika274,Male,48,38898,Ranchi,Housewife,National Health Mission (NHM),46-55
906338,Priya846,Female,40,30195,Chennai,Vegetable Seller,PM Swamitva Yojana,36-45
491968,Sunita775,Male,35,89995,Mumbai,Carpenter,Digital India,26-35
475661,Lakshmi516,Male,20,74342,Ahmedabad,Lawyer,Sarva Shiksha Abhiyan (SSA),18-25
321405,Arjun755,Male,40,73641,Ranchi,Teacher,PM Awas Yojana (Urban),36-45
214539,Aditya457,Male,22,39669,Bhopal,Businessman,PM Poshan Shakti Nirman Abhiyaan,18-25
274272,Harish713,Female,45,31119,Delhi,Businessman,Svamitva Yojana,36-45
513556,Aarav834,Male,46,83404,Lucknow,Teacher,Ayushman Bharat Yojana,46-55
132950,Ananya901,Female,52,52576,Patna,Lawyer,Strengthening Teaching-Learning and Results for States,46-55
156961,Vivaan963,Female,51,93195,Chandigarh,Tailor,Stand Up India Scheme,46-55
939742,Rajesh788,Male,27,12897,Patna,Carpenter,Pradhan Mantri Jan Dhan Yojana (PMJDY),26-35
406655,Vivaan506,Female,29,79052,Delhi,Postman,Atal Innovation Mission,26-35
314336,Sunita783,Female,43,93415,Kolkata,Software Engineer,National Electric Mobility Mission Plan (NEMMP),36-45
198923,Ishita510,Female,39,49569,Guwahati,Doctor,PM Matsya Sampada Yojana,36-45
733844,Lakshmi838,Female,26,84389,Chennai,Lawyer,National Means-cum-Merit Scholarship Scheme,26-35
562954,Sunita301,Female,41,93281,Thiruvananthapuram,Farmer,Agnipath Scheme,36-45
497786,Rajesh542,Male,37,32614,Mumbai,Teacher,PM Shram Yogi Mandhan,36-45
857184,Lakshmi480,Female,53,14470,Ahmedabad,Postman,Saubhagya Yojana,46-55
919695,Rohan756,Female,36,61383,Chennai,Vegetable Seller,PM Jan Vikas Karyakaram,36-45
286144,Sunita846,Female,37,33961,Lucknow,Driver,PM Kisan Samman Nidhi,36-45
745243,Ishita764,Female,43,22652,Guwahati,Doctor,Pradhan Mantri Awas Yojana (PMAY),36-45
985349,Vivaan739,Female,22,74686,Thiruvananthapuram,Blacksmith,Pradhan Mantri Krishi Sinchayee Yojana,18-25
850081,Rajesh937,Female,34,72072,Thiruvananthapuram,Blacksmith,Digital India Programme,26-35
162872,Lakshmi492,Male,44,51037,Patna,Blacksmith,PM Kaushal Vikas Yojana (PMKVY),36-45
525502,Arjun837,Male,24,97083,Lucknow,Student,Pradhan Mantri Krishi Sinchayee Yojana,18-25
249325,Lakshmi727,Female,35,72746,Jaipur,Housewife,Atmanirbhar Bharat Abhiyan,26-35
685584,Priya980,Male,62,15594,Lucknow,Electrician,Sarva Shiksha Abhiyan (SSA),56-65
908397,Ritika479,Female,21,10172,Patna,Businessman,National Food Security Act (NFSA),18-25
743015,Ritika539,Male,29,43131,Thiruvananthapuram,Carpenter,Pradhan Mantri Jan Dhan Yojana (PMJDY),26-35
827459,Arjun831,Female,26,85785,Pune,Farmer,National Electric Mobility Mission Plan (NEMMP),26-35
770745,Aarav663,Female,27,66253,Ranchi,Tailor,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),26-35
755621,Rohan492,Female,38,93463,Guwahati,Farmer,Ayushman Bharat Yojana,36-45
867093,Aarav900,Female,65,98132,Jaipur,Lawyer,Pradhan Mantri Fasal Bima Yojana,56-65
377697,Harish224,Male,32,46050,Hyderabad,Farmer,National Food Security Act (NFSA),26-35
709130,Kavya726,Female,24,55292,Hyderabad,Businessman,PM Annadata Aay Sanrakshan Abhiyan,18-25
668323,Kavya483,Female,55,72567,Mumbai,Driver,PM Poshan Shakti Nirman Abhiyaan,46-55
682778,Rohan898,Female,63,21336,Ahmedabad,Postman,National Skill Development Mission (NSDM),56-65
172886,Arjun318,Male,60,30391,Kolkata,Farmer,PM Poshan Shakti Nirman Abhiyaan,56-65
889943,Priya531,Male,40,72938,Jaipur,Student,PM SVANidhi,36-45
841917,Priya149,Female,53,36090,Bhopal,Businessman,Krishonnati Yojana,46-55
227785,Arjun824,Female,40,19160,Ranchi,Blacksmith,PM SVANidhi,36-45
873006,Harish575,Female,44,43101,Jaipur,Farmer,Sarva Shiksha Abhiyan (SSA),36-45
789760,Aditya723,Female,22,20444,Ahmedabad,Farmer,PM Kisan Urja Suraksha Evam Utthan Mahabhiyan,18-25
706025,Arjun654,Male,51,20824,Guwahati,Farmer,Beti Bachao Beti Padhao,46-55
177773,Kavya238,Male,52,23142,Ahmedabad,Doctor,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),46-55
309052,Rohan642,Female,43,93465,Chandigarh,Housewife,PM Kisan Samman Nidhi,36-45
278198,Ritika461,Female,42,19108,Pune,Student,PM Kisan Samman Nidhi,36-45
541072,Aarav592,Female,58,43293,Mumbai,Blacksmith,Sarva Shiksha Abhiyan (SSA),56-65
488648,Sanjay995,Female,53,63886,Lucknow,Housewife,PM Awas Yojana (Urban),46-55
990393,Priya219,Male,43,29815,Guwahati,Businessman,Samagra Shiksha,36-45
157174,Lakshmi483,Male,21,20985,Guwahati,Student,Stand Up India Scheme,18-25
195499,Aditya771,Female,44,27024,Thiruvananthapuram,Student,Pradhan Mantri Krishi Sinchayee Yojana,36-45
743493,Lakshmi959,Female,43,18080,Patna,Electrician,Ayushman Bharat Yojana,36-45
286668,Rohan548,Male,41,89661,Jaipur,Housewife,PM Ujjwala Yojana,36-45
462787,Harish180,Female,51,37729,Ranchi,Student,National Means-cum-Merit Scholarship Scheme,46-55
865348,Arjun619,Male,42,55259,Kolkata,Merchant,PM Awas Yojana (Urban),36-45
401483,Lakshmi733,Male,40,53928,Chennai,Carpenter,PM eVIDYA,36-45
811403,Kavya914,Female,40,90222,Mumbai,Lawyer,National Electric Mobility Mission Plan (NEMMP),36-45
228409,Aditya456,Female,29,55663,Hyderabad,Student,Svamitva Yojana,26-35
297724,Sunita186,Female,23,33995,Hyderabad,Teacher,PM Annadata Aay Sanrakshan Abhiyan,18-25
989332,Priya439,Male,41,41061,Jaipur,Housewife,PM eVIDYA,36-45
145732,Sunita532,Female,19,37356,Mumbai,Housewife,Pradhan Mantri Jan Dhan Yojana (PMJDY),18-25
910503,Ananya233,Female,52,23266,Lucknow,Farmer,PM Poshan Shakti Nirman Abhiyaan,46-55
765183,Harish105,Female,39,14494,Patna,Merchant,National Food Security Act (NFSA),36-45
874131,Vivaan115,Female,39,81899,Pune,Student,National Rural Livelihoods Mission (NRLM),36-45
559441,Priya300,Female,34,56678,Bhopal,Lawyer,Saubhagya Yojana,26-35
529670,Lakshmi672,Female,60,84686,Ranchi,Farmer,PM Kaushal Vikas Yojana (PMKVY),56-65
334271,Harish113,Female,41,32756,Delhi,Software Engineer,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),36-45
358482,Ishita862,Male,33,81174,Bhopal,Lawyer,Krishonnati Yojana,26-35
551991,Lakshmi582,Female,24,29134,Bangalore,Doctor,PM Kisan Samman Nidhi,18-25
869403,Priya359,Female,46,19257,Mumbai,Housewife,Atal Mission for Rejuvenation and Urban Transformation (AMRUT),46-55
144624,Sanjay868,Female,31,59499,Mumbai,Blacksmith,National Rural Livelihoods Mission (NRLM),26-35
289048,Lakshmi789,Female,23,60889,Mumbai,Driver,National Food Security Act (NFSA),18-25
371383,Arjun370,Female,43,88581,Ahmedabad,Doctor,Sarva Shiksha Abhiyan (SSA),36-45
739284,Ishita516,Male,37,34320,Bhopal,Blacksmith,National Rural Livelihoods Mission (NRLM),36-45
338683,Rajesh744,Female,56,48633,Patna,Merchant,National Food Security Act (NFSA),56-65
899025,Rajesh391,Male,18,43690,Ranchi,Software Engineer,PM SVANidhi,18-25
272201,Lakshmi560,Female,64,21956,Bhopal,Software Engineer,Jal Jeevan Mission,56-65
774497,Rajesh974,Female,23,20708,Lucknow,Vegetable Seller,Pradhan Mantri Jan Dhan Yojana (PMJDY),18-25
716548,Diya255,Male,62,84420,Bangalore,Doctor,National Food Security Act (NFSA),56-65
479491,Diya646,Male,65,11720,Mumbai,Doctor,Garib Kalyan Rojgar Abhiyaan,56-65
180867,Rajesh887,Female,42,10531,Bangalore,Vegetable Seller,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),36-45
479242,Arjun490,Female,43,34933,Hyderabad,Vegetable Seller,PM Kisan Urja Suraksha Evam Utthan Mahabhiyan,36-45
316935,Lakshmi134,Male,29,81857,Delhi,Tailor,National Rural Livelihoods Mission (NRLM),26-35
669956,Ishita824,Male,56,82879,Mumbai,Vegetable Seller,National Health Mission (NHM),56-65
816890,Vivaan636,Male,25,72718,Hyderabad,Farmer,Strengthening Teaching-Learning and Results for States,18-25
114022,Lakshmi763,Female,28,20324,Bangalore,Housewife,PM Swamitva Yojana,26-35
756570,Lakshmi874,Female,43,48118,Guwahati,Student,National Health Mission (NHM),36-45
888394,Diya337,Male,62,24857,Delhi,Merchant,Agnipath Scheme,56-65
692964,Rohan189,Female,40,19689,Patna,Blacksmith,Krishonnati Yojana,36-45
807341,Arjun301,Female,22,88437,Patna,Carpenter,PM Matsya Sampada Yojana,18-25
371581,Diya183,Female,24,92865,Bhopal,Tailor,PM Kisan Urja Suraksha Evam Utthan Mahabhiyan,18-25
989546,Lakshmi568,Female,61,44813,Pune,Teacher,Pradhan Mantri Awas Yojana (PMAY),56-65
784445,Kavya701,Female,18,41554,Kolkata,Farmer,Beti Bachao Beti Padhao,18-25
269126,Vivaan983,Female,60,46468,Lucknow,Teacher,PM Matritva Vandana Yojana,56-65
711226,Lakshmi288,Male,28,70356,Jaipur,Teacher,PM Annadata Aay Sanrakshan Abhiyan,26-35
170528,Priya637,Female,25,60324,Delhi,Lawyer,Pradhan Mantri Gramin Awas Yojana (PMAY-G),18-25
606189,Sanjay712,Male,53,73508,Thiruvananthapuram,Doctor,PM SVANidhi,46-55
962776,Diya968,Male,56,41532,Jaipur,Software Engineer,Swachh Bharat Mission – Gramin,56-65
197249,Rajesh768,Male,29,64474,Ranchi,Electrician,PM eVIDYA,26-35
643168,Ishita576,Female,63,73712,Chennai,Carpenter,Atal Innovation Mission,56-65
122526,Priya982,Female,58,56541,Kolkata,Blacksmith,Atal Bhujal Yojana,56-65
534719,Harish887,Male,45,17564,Kolkata,Postman,Pradhan Mantri Krishi Sinchayee Yojana,36-45
163730,Lakshmi954,Female,21,57679,Ahmedabad,Software Engineer,PM Kisan Urja Suraksha Evam Utthan Mahabhiyan,18-25
348851,Kavya737,Male,50,52029,Lucknow,Postman,Pradhan Mantri Fasal Bima Yojana,46-55
945654,Priya697,Female,37,60478,Patna,Doctor,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),36-45
137922,Arjun385,Female,58,49740,Jaipur,Electrician,PM Kaushal Vikas Yojana (PMKVY),56-65
316177,Sanjay957,Female,23,24610,Delhi,Merchant,National Health Mission (NHM),18-25
513740,Sunita458,Male,43,36493,Bhopal,Businessman,PM SVANidhi,36-45
870085,Sunita529,Male,64,11904,Bhopal,Housewife,PM SVANidhi,56-65
965985,Diya496,Female,36,94217,Patna,Electrician,PM Awas Yojana (Urban),36-45
791639,Kavya994,Female,23,23390,Jaipur,Driver,Strengthening Teaching-Learning and Results for States,18-25
586982,Rajesh449,Female,33,19054,Kolkata,Businessman,Garib Kalyan Rojgar Abhiyaan,26-35
226831,Sunita210,Female,21,41591,Guwahati,Doctor,National Skill Development Mission (NSDM),18-25
664276,Lakshmi452,Male,19,75717,Ahmedabad,Teacher,Agnipath Scheme,18-25
759769,Priya372,Female,45,28075,Delhi,Lawyer,National Electric Mobility Mission Plan (NEMMP),36-45
477060,Vivaan415,Female,65,60061,Chandigarh,Electrician,Krishonnati Yojana,56-65
558475,Rajesh414,Female,41,33235,Guwahati,Carpenter,Pradhan Mantri Krishi Sinchayee Yojana,36-45
253252,Ritika360,Male,52,10684,Chennai,Farmer,Agnipath Scheme,46-55
180200,Diya141,Male,49,78953,Delhi,Postman,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),46-55
176700,Sanjay942,Male,44,55263,Bangalore,Lawyer,Samagra Shiksha,36-45
959140,Aditya230,Male,50,80736,Patna,Vegetable Seller,Jal Jeevan Mission,46-55
478916,Aditya290,Female,61,36913,Jaipur,Lawyer,Atal Bhujal Yojana,56-65
734639,Rajesh532,Female,61,41910,Delhi,Housewife,Strengthening Teaching-Learning and Results for States,56-65
346340,Kavya513,Male,47,62852,Jaipur,Housewife,PM Matsya Sampada Yojana,46-55
300358,Ritika110,Female,45,35962,Kolkata,Farmer,Saubhagya Yojana,36-45
263266,Kavya758,Female,54,41166,Patna,Carpenter,PM Annadata Aay Sanrakshan Abhiyan,46-55
354298,Harish717,Male,45,96905,Bhopal,Doctor,National Rural Drinking Water Programme (NRDWP),36-45
445087,Harish501,Male,47,59339,Patna,Carpenter,PM Poshan Shakti Nirman Abhiyaan,46-55
839978,Aditya228,Female,61,48330,Mumbai,Blacksmith,PM Kisan Urja Suraksha Evam Utthan Mahabhiyan,56-65
713980,Rajesh242,Female,56,66353,Chandigarh,Carpenter,Atmanirbhar Bharat Abhiyan,56-65
365948,Sunita257,Male,18,23346,Patna,Housewife,PM Jan Vikas Karyakaram,18-25
320608,Priya961,Female,32,68488,Ahmedabad,Merchant,Saubhagya Yojana,26-35
645427,Rajesh694,Female,23,75482,Pune,Carpenter,Agnipath Scheme,18-25
764732,Ritika323,Female,50,29218,Ranchi,Blacksmith,Ayushman Bharat Yojana,46-55
373174,Vivaan433,Female,38,77108,Pune,Student,PM eVIDYA,36-45
327354,Rajesh567,Male,25,25285,Chennai,Blacksmith,Digital India,18-25
761211,Diya482,Female,44,15198,Ranchi,Farmer,National Rural Drinking Water Programme (NRDWP),36-45
925708,Priya882,Female,50,89876,Ahmedabad,Doctor,Atal Mission for Rejuvenation and Urban Transformation (AMRUT),46-55
689763,Harish157,Female,23,75049,Ahmedabad,Farmer,PM Jan Vikas Karyakaram,18-25
903990,Rajesh497,Female,35,25803,Lucknow,Merchant,PM eVIDYA,26-35
158303,Kavya245,Female,51,29343,Mumbai,Tailor,Svamitva Yojana,46-55
348259,Ananya274,Female,21,95473,Guwahati,Blacksmith,Digital India,18-25
779368,Sanjay875,Female,54,58203,Thiruvananthapuram,Tailor,Agnipath Scheme,46-55
687951,Sanjay518,Male,60,92171,Thiruvananthapuram,Driver,PM Poshan Shakti Nirman Abhiyaan,56-65
945074,Harish155,Male,59,97320,Patna,Lawyer,National Rural Drinking Water Programme (NRDWP),56-65
909649,Ananya115,Male,26,27011,Hyderabad,Carpenter,Svamitva Yojana,26-35
487758,Aarav617,Male,24,23123,Lucknow,Farmer,Pradhan Mantri Awas Yojana (PMAY),18-25
406613,Kavya850,Male,39,79060,Bhopal,Vegetable Seller,National Means-cum-Merit Scholarship Scheme,36-45
823532,Kavya814,Female,56,50730,Ranchi,Lawyer,National Health Mission (NHM),56-65
636742,Kavya714,Male,57,91860,Pune,Postman,PM Poshan Shakti Nirman Abhiyaan,56-65
213447,Diya510,Female,32,45102,Patna,Merchant,PM Annadata Aay Sanrakshan Abhiyan,26-35
453116,Lakshmi479,Female,42,84065,Mumbai,Tailor,PM Shram Yogi Mandhan,36-45
870351,Rohan629,Female,59,33076,Ranchi,Lawyer,National Rural Drinking Water Programme (NRDWP),56-65
230613,Aditya380,Female,57,93696,Bangalore,Housewife,Pradhan Mantri Gramin Awas Yojana (PMAY-G),56-65
128568,Sunita665,Male,53,97157,Guwahati,Housewife,Samagra Shiksha,46-55
196277,Sanjay555,Female,31,83212,Jaipur,Vegetable Seller,National Health Mission (NHM),26-35
483074,Vivaan470,Female,21,41932,Ranchi,Student,National Food Security Act (NFSA),18-25
939497,Priya450,Female,25,36011,Bangalore,Doctor,Pradhan Mantri Gramin Awas Yojana (PMAY-G),18-25
681634,Priya549,Male,49,53017,Bhopal,Blacksmith,Rashtriya Gram Swaraj Abhiyan,46-55
564231,Aditya253,Female,65,95419,Mumbai,Doctor,Ayushman Bharat Yojana,56-65
828716,Vivaan475,Female,42,64099,Hyderabad,Postman,National Health Mission (NHM),36-45
785344,Sunita158,Female,63,53049,Mumbai,Student,PM Kisan Samman Nidhi,56-65
146429,Ishita260,Male,20,17526,Ranchi,Carpenter,PM Kisan Samman Nidhi,18-25
393708,Rohan908,Female,29,43964,Patna,Blacksmith,Atal Bhujal Yojana,26-35
349086,Ananya815,Male,21,27538,Patna,Electrician,Pradhan Mantri Fasal Bima Yojana,18-25
762629,Ananya911,Female,61,13600,Kolkata,Postman,Sarva Shiksha Abhiyan (SSA),56-65
149079,Rajesh731,Male,60,55529,Jaipur,Tailor,National Means-cum-Merit Scholarship Scheme,56-65
108314,Sanjay992,Female,26,84829,Guwahati,Lawyer,National Electric Mobility Mission Plan (NEMMP),26-35
559212,Harish769,Female,53,77638,Ahmedabad,Doctor,Garib Kalyan Rojgar Abhiyaan,46-55
188841,Rohan417,Female,44,77505,Delhi,Merchant,Beti Bachao Beti Padhao,36-45
359405,Aditya583,Female,50,26870,Jaipur,Lawyer,Agnipath Scheme,46-55
814233,Rajesh484,Female,37,12207,Kolkata,Blacksmith,Atal Bhujal Yojana,36-45
159037,Vivaan759,Female,45,69143,Chennai,Software Engineer,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),36-45
953870,Ananya495,Female,57,40767,Hyderabad,Software Engineer,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),56-65
687016,Aarav785,Female,50,45741,Mumbai,Tailor,PM SVANidhi,46-55
847348,Arjun262,Female,50,40641,Ranchi,Lawyer,National Skill Development Mission (NSDM),46-55
672712,Sunita989,Male,59,13022,Hyderabad,Merchant,PM Kaushal Vikas Yojana (PMKVY),56-65
406539,Ananya263,Female,55,83416,Chandigarh,Blacksmith,Samagra Shiksha,46-55
558771,Kavya793,Female,65,73938,Patna,Blacksmith,National Electric Mobility Mission Plan (NEMMP),56-65
765991,Sunita140,Female,55,73955,Bhopal,Student,National Electric Mobility Mission Plan (NEMMP),46-55
228156,Priya611,Male,59,96395,Bhopal,Businessman,Atal Mission for Rejuvenation and Urban Transformation (AMRUT),56-65
